Date,Resting heart rate,Breaths per minute (during sleep),HRV-status,DeepSleep,Restless moments,Duration (mins),Steps,Calories,Weight (in kilograms),Max HR,Run (kms),Ride (kms),Minutes intense exercise,AvgTemp_C,MinTemp_C,MaxTemp_C,Humidity_Max,Humidity_Avg,Humidity_Min,WindSpeed_Max,WindSpeed_Avg,WindSpeed_Min,Pressure_Max,Pressure_Avg,Pressure_Min,Precipitation_mm,DayOfWeek,IsWeekend,HR_Recovery_Score,Temp_Comfort_Index,Humidity_Comfort_Index,Weather_Stability,HRV_HR_Ratio,Breathing_Sleep_Quality,BedTimeSin,BedTimeCos,WakeTimeSin,WakeTimeCos,SunsetSin,SunsetCos,SunriseSin,SunriseCos,MinutesAfterSunset,BedtimeCategory_Early,BedtimeCategory_Late,BedtimeCategory_On Time,Heat_Stress_Effort,Sleep_Fragmentation
2025-01-24,61,13,34,41,46,433,6567,3082,77.8,134,0.0,0.0,47,7.5,5.0,9.0,93.0,88.7,81.0,43.0,28.9,15.0,1003.5,1000.0,996.5,5.3,4,0,39,35.83333333333334,24.86666666666667,79.7927405783631,0.5573770491803278,4.153846153846154,-0.16074256560382694,0.9869963665602318,0.964787323828813,-0.2630312144579746,-0.9781476007338056,-0.2079116908177598,0.788010753606722,-0.6156614753256583,371,False,True,False,423.0,0.10623556581986143
2025-01-25,61,14,33,73,46,442,6312,2612,77.4,123,0.0,0.0,12,5.3,2.0,8.0,100.0,89.7,71.0,24.0,11.3,2.0,1008.5,1004.0,999.5,0.3,5,1,39,25.5,26.200000000000017,69.95004159736656,0.5409836065573771,3.1785714285714284,-0.13485093027372372,0.9908658973868821,0.9222009716704518,-0.3867109616368207,-0.9799247046208296,-0.1993679344171973,0.7906895737438435,-0.6122172800344491,375,False,True,False,96.0,0.10407239819004525
2025-01-26,54,12,34,102,46,503,10381,2887,77.8,135,0.0,0.0,39,3.5,2.0,6.0,100.0,87.7,76.0,43.0,19.7,0.0,1008.5,1003.2,991.5,9.0,6,1,46,19.166666666666657,24.200000000000017,79.7927405783631,0.6296296296296297,5.2,0.03053851320982266,0.9995335908367129,0.7575649843840495,-0.6527597524627226,-0.9816271834476639,-0.19080899537654547,0.7933533402912352,-0.6087614290087207,411,False,True,False,234.0,0.09145129224652088
2025-01-27,59,12,32,47,46,521,15231,3083,78.35,171,4.0,0.0,70,8.6,6.0,11.0,100.0,79.7,66.0,43.0,31.0,20.0,991.5,987.4,982.5,0.0,0,0,41,42.666666666666664,36.20000000000002,74.99333422198526,0.5423728813559322,4.816666666666667,-0.17364817766693127,0.9848077530122079,0.838670567945424,-0.5446390350150272,-0.9832549075639545,-0.18223552549214778,0.7986355100472927,-0.6018150231520484,362,False,False,True,770.0,0.08829174664107485
2025-01-28,59,12,32,51,46,481,8467,3664,78.9,147,0.0,16.43,161,7.6,5.0,9.0,93.0,84.2,76.0,37.0,27.8,20.0,990.5,988.9,988.5,0.6,1,0,41,36.0,31.200000000000017,79.70221686981556,0.5423728813559322,4.783333333333333,-0.29237170472273627,0.9563047559630357,0.964787323828813,-0.2630312144579746,-0.9840406976462908,-0.17794354547384236,0.8012538126910607,-0.5983246005706591,333,False,False,True,1449.0,0.09563409563409564
2025-01-29,63,13,31,57,46,463,9296,2765,79.45,145,2.01,0.0,27,7.2,5.0,8.0,100.0,88.6,81.0,41.0,24.4,2.0,1008.5,1000.5,989.5,0.0,2,0,37,33.66666666666667,20.26666666666665,84.46509306969195,0.492063492063492,3.4384615384615387,-0.24615329302899291,0.9692309097067544,0.9659258262890683,-0.25881904510252085,-0.9855560590580776,-0.16934950384902486,0.8064446042674828,-0.5913096483635821,342,False,False,True,216.0,0.09935205183585313
2025-01-30,61,12,31,64,46,345,6150,3313,80.0,140,0.0,26.7,109,5.2,2.0,7.0,100.0,89.5,76.0,20.0,10.9,0.0,1022.5,994.1,1000.0,0.0,3,0,39,23.66666666666667,23.0,74.67544011570322,0.5081967213114754,4.2250000000000005,0.24615329302899303,0.9692309097067544,0.9799247046208296,-0.19936793441719708,-0.9869963665602319,-0.160742565603826,0.8090169943749475,-0.587785252292473,454,False,True,False,763.0,0.13333333333333333
2025-01-31,60,13,31,65,46,517,10897,4166,79.7,167,0.0,15.48,241,2.2,-1.0,6.0,100.0,92.5,81.0,15.0,9.6,2.0,1031.5,1027.0,1023.5,0.0,4,0,40,12.0,17.666666666666657,64.95716906412954,0.5166666666666667,3.469230769230769,-0.29237170472273627,0.9563047559630357,0.9222009716704518,-0.3867109616368207,-0.9883615104677607,-0.15212338618991714,0.8141155183563192,-0.5807029557109398,327,False,False,True,1446.0,0.08897485493230174
2025-02-01,63,12,32,79,61,588,6504,3781,79.5,151,0.0,30.43,249,1.0,-3.0,7.0,100.0,87.3,61.0,13.0,7.1,1.0,1033.5,1031.6,1028.5,0.0,5,1,37,8.333333333333343,34.46666666666667,49.667770431528325,0.5079365079365079,3.408333333333333,-0.3542910379977158,0.9351352096860117,0.7547095802227719,-0.6560590289905075,-0.9896513868196702,-0.1434926219911794,0.816641555161679,-0.5771451900372335,310,False,False,True,1743.0,0.10374149659863946
2025-02-02,59,13,30,92,45,618,8005,2981,79.5,151,0.0,9.48,76,0.0,-4.0,5.0,93.0,85.3,65.0,15.0,8.2,4.0,1028.5,1025.6,1024.5,0.0,6,1,41,1.6666666666666572,37.79999999999998,54.90750247177105,0.5084745762711864,3.5,-0.4461978131098095,0.8949343616020247,0.7223639620597556,-0.6915130557822693,-0.9908658973868822,-0.13485093027372277,0.8216469379421637,-0.569996762596303,285,False,False,True,380.0,0.07281553398058252
2025-02-03,62,12,29,45,50,512,8010,3709,79.5,156,0.0,14.51,159,1.0,-4.0,7.0,100.0,90.5,76.0,13.0,9.8,2.0,1027.5,1026.5,1025.5,0.0,0,0,38,6.666666666666657,22.333333333333343,44.92429452713898,0.4677419354838709,4.575,-0.4107188526134778,0.9117620435770883,0.964787323828813,-0.2630312144579746,-0.992004949679715,-0.12619896913583006,0.8265897491271886,-0.5628049276950686,292,False,False,True,1113.0,0.09765625
2025-02-04,61,12,29,61,46,462,8130,3595,79.5,179,3.0,19.6,162,3.0,1.0,6.0,100.0,90.2,81.0,30.0,20.0,11.0,1028.5,1026.2,1025.5,0.0,1,0,39,16.666666666666657,19.200000000000017,74.83388521576416,0.4754098360655737,4.575,-0.07845909572784562,0.996917333733128,0.9304175679820246,-0.3665012267242972,-0.9930684569549263,-0.1175373974578376,0.8290375725550417,-0.5591929034707467,369,False,False,True,972.0,0.09956709956709957
2025-02-05,61,12,30,57,45,498,7806,3438,79.5,146,0.0,12.97,78,4.9,1.0,9.0,100.0,91.8,71.0,24.0,12.8,2.0,1041.5,1036.1,1028.5,0.0,2,0,39,24.83333333333333,24.799999999999983,59.99583355032462,0.4918032786885246,4.691666666666666,-0.3420201433256686,0.9396926207859084,0.964787323828813,-0.2630312144579746,-0.9935718556765875,-0.11320321376790694,0.8338858220671682,-0.5519369853120581,306,False,False,True,702.0,0.09036144578313253
2025-02-06,59,12,29,71,52,466,12860,3064,80.0,127,0.0,4.15,76,3.9,0.0,7.0,100.0,90.9,76.0,24.0,12.7,0.0,1044.5,1042.2,1038.5,0.0,3,0,41,18.166666666666657,22.06666666666669,64.92389227218428,0.4915254237288136,4.558333333333334,-0.27144044986507426,0.9624552364536473,0.9670459389139432,-0.2546019482055275,-0.9945218953682734,-0.10452846326765336,0.838670567945424,-0.5446390350150272,321,False,False,True,532.0,0.11158798283261803
2025-02-07,58,12,30,71,45,518,10736,3451,80.0,158,0.0,0.0,97,3.2,2.0,4.0,93.0,77.2,70.0,35.0,28.3,19.0,1038.5,1029.8,1022.5,0.0,4,0,42,15.333333333333329,39.866666666666674,89.93355408630566,0.5172413793103449,4.891666666666667,-0.4694715627858908,0.882947592858927,0.9723699203976767,-0.23344536385590514,-0.9953961983671787,-0.09584575252022441,0.8410390129643925,-0.5409744713679938,270,False,False,True,388.0,0.08687258687258688
2025-02-08,62,13,30,64,54,509,12840,2996,80.0,168,2.5,0.0,41,4.0,2.0,7.0,81.0,77.1,70.0,26.0,15.2,4.0,1025.5,1021.7,1019.5,0.0,5,1,38,21.666666666666657,47.93333333333334,74.83388521576417,0.4838709677419355,3.569230769230769,-0.19080899537654467,0.981627183447664,0.8870108331782218,-0.4617486132350338,-0.9961946980917455,-0.08715574274765825,0.8457278217039732,-0.5336145159156115,336,False,False,True,287.0,0.10609037328094302
2025-02-09,61,13,31,59,44,452,8455,4720,80.0,149,0.0,18.3,339,3.9,2.0,5.0,87.0,81.4,75.0,22.0,13.7,4.0,1030.5,1028.5,1025.5,0.0,6,1,39,18.166666666666657,37.73333333333332,84.82326341622372,0.5081967213114754,4.407692307692307,-0.06540312923014367,0.9978589232386035,0.9396926207859084,-0.3420201433256687,-0.996917333733128,-0.07845909572784557,0.8503522249955631,-0.5262139236518693,363,False,False,True,1695.0,0.09734513274336283
2025-02-10,60,13,30,40,43,429,6278,3406,80.0,141,0.0,15.39,110,2.3,2.0,3.0,87.0,81.6,75.0,33.0,27.8,24.0,1030.5,1025.3,1018.5,6.6,0,0,40,12.166666666666671,37.599999999999994,94.86839856055312,0.5,3.4538461538461536,-0.10452846326765342,0.9945218953682733,0.964787323828813,-0.2630312144579746,-0.9975640502598242,-0.06975647374412558,0.8549118706729467,-0.5187732581605212,352,False,False,True,330.0,0.10023310023310024
2025-02-11,59,13,31,71,49,464,9062,4290,80.0,159,0.0,17.76,287,2.6,2.0,4.0,100.0,93.7,87.0,26.0,18.1,9.0,1018.5,1017.4,1015.5,6.5,1,0,41,14.333333333333345,12.866666666666674,89.73679712110624,0.5254237288135594,4.476923076923077,-0.2588190451025207,0.9659258262890683,0.9781476007338057,-0.20791169081775912,-0.9981347984218669,-0.06104853953485769,0.8594064115014528,-0.5112930860770519,314,False,False,True,1148.0,0.10560344827586207
